Gene_name,Com_Genes_No
CCDC157,2964
FAM237B,2964
CALR,2963
NOL12,2964
SLC2A11,2964
ADH1C,2961
TBPL1,2964
LAMP5,2965
MSMO1,2963
KRT26,2964
REXO2,2964
VARS2,2962
SGMS2,2964
TAFA5,2964
FANCL,2964
ABCC2,2965
DEFB126,2965
KDM6A,2963
HOXC12,2963
KIF25,2963
SINHCAF,2964
HJV,2964
ARHGEF18,2964
DNM1L,2964
NUMB,2966
TSPAN9,2963
CLEC12B,2963
NMU,2963
GAS2,2964
FAM184B,2963
SMIM41,2963
TMEM33,2963
ALPK2,2963
TRAV8-1,2962
MYO10,2964
CTSZ,2963
TDRD9,2965
GPR4,2963
ZNF791,2964
DCST1,2962
TTLL5,2964
KRTAP9-7,2963
ENSG00000283149,2964
KYNU,2963
SHMT1,2964
GDPD3,2964
SLC22A25,2965
SLC35A5,2963
ENSG00000277535,2963
ZNF292,2964
ENSG00000258790,2963
FBXO41,2964
FAM174B,2964
ZNF564,2964
TRAJ37,2962
ZNF616,2964
ZNF552,2963
TENT5D,2963
NEFH,2964
TAF11,2962
ZNF70,2965
ANAPC15,2963
KCNG2,2964
CCDC192,2964
ZNF501,2964
H1-5,2964
SFSWAP,2963
IGHV3-21,2964
FKBP4,2964
RUNDC1,2963
EPO,2964
PSMD8,2963
PPCS,2963
CUTA,2963
MRPS17,2963
ENSG00000254553,2963
C1orf146,2965
ENSG00000285526,2963
SAR1B,2964
SPAG8,2965
CORO7-PAM16,2962
SHISA2,2963
RECQL5,2964
PKIB,2962
STARD6,2963
AXDND1,2965
UTY,2964
ERCC3,2965
GDPGP1,2965
COLCA2,2962
SLC38A8,2963
ENSG00000249967,2963
LIMK2,2964
IRX4,2966
H4-16,2962
JPH4,2964
NPAP1,2964
CLEC18A,2964
TMEM135,2963
ADSL,2964
PXDC1,2963
SP2,2963
ADAL,2963
DNER,2963
BTAF1,2965
SLC9C2,2963
PAIP2,2963
SNTG1,2964
TRAJ36,2964
ZMAT1,2964
ENSG00000272647,2964
REX1BD,2965
ENSG00000254979,2963
ABCA2,2964
PDP1,2963
DNAH7,2962
ZZEF1,2965
MAGOHB,2964
ARIH1,2964
HEATR5A,2963
ONECUT2,2963
DCK,2964
STK26,2966
ENSG00000188223,2963
FYCO1,2964
USP34,2964
GOLGA8K,2966
TH,2963
MTMR8,2964
SDHD,2963
CHPF2,2963
TUBA3D,2963
VCX3A,2963
C11orf71,2964
CST8,2964
TMEM271,2965
RASGEF1C,2963
PDE2A,2965
ENSG00000260170,2963
SYTL2,2963
PSMG3,2964
UNC93A,2966
MYLK,2963
AIMP2,2964
NECAP2,2964
MUCL1,2963
ZPBP2,2962
ATP6V1G2-DDX39B,2964
ENSG00000257355,2964
GIMD1,2963
PLPPR4,2964
ADAD1,2963
LRRC4C,2964
ENSG00000288000,2963
CTH,2964
ACVR1C,2964
YPEL5,2962
C2orf92,2963
UFD1,2964
TECPR2,2964
THG1L,2964
HES2,2963
ALKAL1,2963
MAGEB16,2965
ENSG00000254553,2963
ENSG00000284762,2963
ENSG00000286221,2963
TCP11,2963
IGKV2D-24,2964
C7orf33,2964
ENSG00000288570,2963
AP4B1,2963
KRT79,2964
GALNT10,2962
ENSG00000250803,2963
KIF27,2965
PIK3C2B,2962
RORB,2964
GPR37L1,2963
ADAMTS6,2963
UFC1,2963
RPAP2,2963
METAP1,2965
KLHL2,2963
CHRND,2963
ZFY,2963
XKRX,2964
ENSG00000283782,2963
KLF8,2964
ZNF354B,2964
TTC33,2963
CITED4,2964
PRAMEF9,2963
SNX25,2963
ACTR5,2965
THEMIS,2965
HEPN1,2964
TAAR2,2962
MSRB1,2963
PRMT3,2965
ENSG00000283149,2964
BST2,2965
BIRC5,2963
NUDT16L1,2964
CPEB2,2964
ENSG00000284874,2963
TMEM107,2962
FRA10AC1,2964
SLC37A2,2963
TSFM,2962
PWWP3A,2964
ZMYND12,2961
ACSL6,2965
GALC,2965
RRP36,2964
IGHJ3,2963
CDO1,2965
TFAP2C,2963
APOBEC3G,2965
COG5,2963
IGSF5,2963
WDR13,2964
TBL1Y,2963
SPDL1,2965
OR2A7,2963
FOSB,2965
SLC25A16,2964
IGHV1OR21-1,2962
RAB3D,2965
HAMP,2963
ECT2,2963
MAP3K7,2963
IGHJ5,2964
NLRC5,2963
TMIGD2,2964
BNC1,2964
HFE,2965
ENSG00000261832,2963
OR5P3,2963
MT1HL1,2963
ENSG00000258529,2963
OR2V1,2963
ARFGAP3,2965
ZFYVE19,2964
AP2M1,2963
HDDC3,2962
RPL37,2963
LIN52,2963
SF3B1,2964
DHH,2964
APOBEC2,2964
PLEKHG7,2964
ENSG00000257767,2963
TGFBR3,2964
KIF11,2963
TAS2R42,2964
TYRO3,2963
FCGBP,2964
ENSG00000285471,2964
CACNA2D3,2963
CD2,2964
RNF223,2963
IHH,2962
EPB41L4A,2962
OR11H6,2963
GAL3ST3,2964
XAGE1B,2962
GRAP,2963
SMAD5,2964
NUDT6,2962
LRPAP1,2965
ZNF385C,2964
PTPRM,2965
ENSG00000277535,2963
FEZF2,2963
CRH,2964
SLC2A3,2963
MLXIP,2963
NEFL,2963
TMEM214,2963
TSG101,2964
SLAMF1,2963
NTHL1,2963
FDFT1,2964
APTX,2962
CISD1,2963
SLC6A16,2964
TAF5,2964
FAM205A,2964
ENSG00000271810,2963
HOXC5,2964
ATP5MF,2965
SIT1,2964
PDLIM1,2964
KCNA1,2963
DGKK,2963
ANKRD50,2967
DEFB128,2963
TEX35,2963
MRRF,2964
FAM135A,2964
C4orf51,2965
MRPL32,2963
ENSG00000283663,2964
IRAK4,2963
CDK5,2963
DEXI,2964
TIMP2,2962
ZC2HC1C,2964
SELPLG,2963
PCYT2,2965
ARL14EPL,2964
SMC4,2963
GDF9,2964
BPIFB1,2962
ENSG00000269035,2965
C2orf73,2964
SHC4,2963
CHRNB2,2965
MFSD14A,2962
FAM160B2,2962
FGF21,2964
RNF141,2964
C19orf85,2963
TRAF1,2965
SH2D3C,2963
SMC2,2963
NAT8,2962
APPBP2,2963
PCBP2,2962
MAPK9,2963
PLP1,2963
EEF2,2962
EPYC,2964
CRB2,2964
CEP350,2963
CCDC17,2964
RRNAD1,2963
FBL,2963
ZNF562,2965
TNFAIP3,2964
MTSS2,2965
TCF7L2,2963
TOMM5,2965
CRX,2963
SMC1B,2963
DPP10,2965
KCTD4,2964
ENSG00000286135,2964
CRK,2965
BCL6B,2964
HDLBP,2964
BRI3,2963
TM6SF1,2964
CHRNA9,2963
ENSG00000259753,2965
FXR1,2965
TPPP2,2963
TRPC3,2963
MID1IP1,2963
TAS2R9,2964
TRIP13,2963
MYCN,2964
CTPS2,2965
CASK,2966
TRAK2,2965
MTUS1,2964
C17orf80,2963
CLCN1,2964
HSD17B1,2965
SULT1C3,2965
SNRPD1,2965
IL21,2964
PACC1,2963
DEFB118,2965
C4orf48,2963
VPS9D1,2964
EFCAB1,2963
SP9,2962
CYP2J2,2964
UBR3,2963
KANSL3,2964
WNT8A,2964
IGKV1-37,2963
SLC5A10,2963
TRAC,2964
NIF3L1,2963
DGAT2,2963
FFAR2,2964
USP17L2,2963
RIMBP3C,2963
LCN9,2965
ANXA13,2962
HIRA,2965
SVOPL,2965
MORN4,2964
DIP2B,2963
CCDC28B,2963
DENND4C,2963
LINC02218,2962
GTPBP6,2965
UROC1,2963
ATRAID,2963
IL36G,2962
PCDHB13,2964
ENSG00000284686,2964
TRIM41,2964
PMVK,2965
ACOT9,2965
ZNF84,2963
GDF5,2964
DSG4,2964
OLFM1,2963
SKOR2,2964
RHBDD2,2963
ENSG00000259916,2963
BCL7B,2964
UTP25,2963
PACS1,2963
PRRT1B,2963
ANKRD18B,2963
ZNF135,2965
NOXA1,2964
ATF6,2963
CHAF1A,2963
SEMA7A,2963
ZNF484,2962
OR1L1,2963
ENSG00000283580,2963
SYPL2,2963
CD81,2963
LURAP1,2964
SOSTDC1,2964
ENSG00000272897,2963
TRAJ14,2964
PCDHGA7,2963
AADAC,2964
PRICKLE2,2963
PCDHGA10,2962
EFEMP2,2963
MYPOP,2965
ZNF580,2963
ZNF233,2963
ZNF660,2964
KIRREL3,2964
ZNF813,2963
NUDT4,2965
TMEM171,2964
ALKAL2,2964
SP1,2963
PDIA3,2965
MRPS5,2963
ZC3H7A,2963
TAS2R10,2965
VPS13A,2964
CD6,2964
OR10A3,2964
GLS2,2962
RAB19,2963
TRIM25,2964
NONO,2962
ENSG00000261582,2962
LYRM7,2962
ENSG00000284686,2963
PTAR1,2963
EGFL6,2963
ENSG00000285723,2964
HSD17B7,2962
DCAKD,2963
BTN2A1,2964
PSMB11,2965
ZNF223,2964
SDC2,2963
CLTA,2963
KIF6,2963
STEAP2,2964
RAD21,2963
ENSG00000266953,2963
ACBD7,2964
PDCL,2964
TAB1,2963
HOXC11,2964
TMEM236,2964
ENSG00000286132,2963
TRIM14,2965
ITLN2,2964
AKAP4,2963
CCDC105,2964
SMIM38,2965
EIF2B2,2963
ENSG00000273049,2963
JAM3,2963
POC1A,2963
ENSG00000226490,2963
ENSG00000283205,2963
ERCC1,2963
ENSG00000275464,2963
RHOXF2,2964
SCGB1D4,2964
MBOAT4,2964
ENSG00000262660,2963
C4orf45,2965
TMEM127,2963
CPNE4,2964
SKI,2965
DCSTAMP,2964
GRIA1,2964
SLC44A4,2963
AKR7A2,2964
DSC1,2964
ADAT2,2964
S1PR2,2964
GZF1,2963
ENSG00000259753,2963
ALG8,2963
UBE2V2,2964
C8orf89,2965
CCDC148,2963
FBN1,2963
SERBP1,2964
ARL15,2964
ZCCHC10,2963
TRAJ33,2964
ZNF48,2965
ZBTB11,2962
SLC29A1,2964
PTEN,2964
TSTD2,2965
SPRN,2964
CEP85L,2962
SLC50A1,2964
LAPTM4B,2963
TCEANC2,2964
UBE2K,2965
PTTG1IP,2963
N4BP2,2964
SLC35D3,2965
HAS3,2964
ENSG00000260092,2964
IGHV1-69-2,2965
ARF4,2964
C6orf118,2962
CTXND1,2964
KLF17,2963
ENSG00000262633,2963
PBX1,2963
ENSG00000282218,2964
ATP6V0A2,2964
GTF3C1,2963
EID2B,2964
ARHGAP22,2963
SLC31A2,2964
ODAD2,2965
DDX6,2965
SUSD6,2963
TRAJ28,2963
OR4A15,2963
JAZF1,2963
ENSG00000258691,2963
KCNK2,2964
A3GALT2,2964
SYT12,2964
KRTAP17-1,2964
LGALS2,2963
SLC25A14,2963
MUTYH,2964
ZNF793,2964
NT5DC4,2964
GPAT2,2962
REG3G,2966
FAM81B,2964
TSPY10,2964
C15orf62,2963
BTBD7,2963
MRFAP1,2964
TSPAN17,2965
FAM131B,2964
MTCH2,2963
SYTL4,2964
PCSK7,2964
LEPROTL1,2966
AARD,2964
ENSG00000254553,2963
ENSG00000285171,2963
OPN3,2963
CDK19,2963
LCE6A,2965
ZNF398,2964
NCAM1,2964
HSPB8,2962
LRIT2,2964
TRIQK,2964
MOV10L1,2965
SCNN1D,2963
OR2C1,2964
MT1E,2962
CPM,2964
MRPS18B,2964
GJA8,2963
PBX3,2963
SLC25A25,2964
SCT,2963
ENSG00000258653,2965
TMEM53,2964
PRR16,2963
TRMT6,2963
TNFRSF4,2964
GPR152,2964
CALHM1,2962
C11orf94,2962
FKBP14,2964
AADACL4,2964
SARS1,2963
TRAJ29,2962
CAV3,2964
UNC13C,2964
ZNF470,2963
MYH13,2964
SRRM5,2963
ENSG00000285723,2963
ENSG00000264324,2963
FAM47E-STBD1,2965
NDUFA8,2964
PMAIP1,2963
ENSG00000262660,2964
GMFB,2965
CNGA4,2964
C3,2963
NOS1AP,2965
RTN4RL1,2964
UGT2B10,2965
DDB2,2963
TCHHL1,2964
PPID,2963
TIGD7,2963
SMIM1,2963
MYRIP,2962
ENSG00000275674,2963
MAP3K12,2965
FRY,2964
FAM43A,2964
MTOR,2965
DAO,2963
ZER1,2964
GBX2,2964
TXNDC15,2963
CHRDL2,2963
MAGEE2,2963
ENSG00000286239,2962
TFB1M,2963
CCDC195,2965
ZFAND4,2964
THUMPD3,2965
UGT2B15,2964
ELMO1,2963
C11orf58,2964
KCP,2962
SIGLEC11,2964
INO80C,2963
ACVRL1,2964
NR5A1,2963
RDH12,2964
TNFAIP8L3,2965
OR2B2,2963
FOXD3,2965
ENSG00000261884,2963
DDAH1,2965
CNR2,2964
NAIF1,2964
STK31,2962
PCNA,2963
LLGL1,2963
ENSG00000286192,2963
ARPC5L,2964
DEGS1,2963
NCCRP1,2963
OR5B17,2964
PPP1R8,2965
PPP1R10,2964
CXCL5,2964
HIGD2B,2963
SIDT2,2963
SLC25A19,2962
FARP1,2964
PEX16,2963
ZNF384,2963
ENSG00000284686,2963
MXD1,2962
BAD,2964
ITM2C,2963
PASD1,2964
ZNF585A,2963
CALB1,2963
SLC47A1,2963
ENSG00000288208,2963
CDX4,2963
ENSG00000284686,2963
TPCN1,2963
PPDPFL,2964
TP53RK,2964
PRKAR2B,2964
ARHGEF6,2964
KIF24,2963
TRGV1,2965
ENSG00000258653,2963
ACSS1,2966
C11orf65,2963
NOP53,2964
PMS1,2963
NLRP13,2964
H3-3B,2963
IRX6,2963
GNPDA1,2965
XDH,2965
ENSG00000283228,2963
IL9R,2964
ENSG00000259916,2964
ENSG00000256349,2964
APOL5,2964
GALNT2,2962
IQSEC2,2964
FAM177A1,2964
TSTD1,2964
IGHV1-3,2965
CACNA2D4,2964
SPATA9,2964
SMIM23,2965
SP3,2963
SPATA7,2964
MST1,2964
FER1L5,2963
ELL3,2963
OR2L8,2963
TRGV5,2962
PRMT7,2965
PIN1,2964
ACTR10,2964
GNAS,2964
CRACD,2964
SLAMF6,2963
GATAD2A,2962
CREG1,2964
OR4E1,2963
UGT2A2,2963
ZNF143,2965
LOXL1,2961
ADGRB2,2965
ENSG00000261130,2963
PMP2,2964
FABP2,2964
SOCS4,2964
ENSG00000267360,2964
ENSG00000262660,2963
FOXP2,2965
NFKBIA,2964
ENSG00000284526,2963
MPLKIP,2965
RNF152,2963
TDRD12,2963
BZW2,2963
TRPT1,2963
UMOD,2965
ZFP1,2965
MS4A14,2964
TM4SF4,2963
ZNF114,2964
FRMD6,2963
RERG,2963
WFDC10A,2963
STEEP1,2962
IFFO1,2964
DUSP2,2965
TTPAL,2963
FN3KRP,2964
KCNJ3,2964
AKR1C1,2964
MBD3L5,2963
GML,2963
DMTN,2963
MAFF,2963
ADRM1,2964
PKNOX2,2966
FKBP15,2963
ENSG00000260170,2964
GUCA2B,2963
SPDYE1,2963
DAW1,2962
TRAPPC9,2964
FAM221A,2964
ENSG00000272297,2964
SLC6A2,2963
LUM,2963
ZC3H12D,2963
TMEM108,2963
FAM246A,2963
DIPK1C,2963
SEC31B,2963
ENSG00000258989,2963
PTPRG,2964
PEPD,2963
SLC35G3,2963
LSR,2965
HIKESHI,2963
PABPC3,2964
VEGFA,2964
SLC38A5,2963
FAF2,2964
KIAA0825,2963
PCID2,2963
GAR1,2963
PTP4A2,2963
CDCP2,2964
ZNF668,2962
ARX,2964
SMYD4,2964
NOXRED1,2964
CBFA2T3,2963
TRAJ43,2964
ENSG00000272305,2963
UVSSA,2963
PCDHGB7,2964
MYO7B,2964
PCYOX1,2965
KRT13,2964
DPP6,2965
NUTM2A,2963
USP16,2963
ENSG00000283149,2963
RNF135,2964
MAST2,2963
PLPBP,2964
DHX32,2964
NOG,2963
CD58,2964
NAGLU,2962
ENSG00000284299,2964
PHKA2,2964
IGHG2,2965
USP9X,2964
FOXD4L3,2961
FAM104A,2963
RNF180,2963
MYL3,2963
ENSG00000285547,2964
CYP4F22,2963
CAPN5,2965
GNB3,2963
FAM153B,2965
TRGV10,2965
EWSR1,2964
CSN2,2963
PCDH8,2963
MAP2K3,2963
RERE,2961
KRTAP5-6,2965
GZMM,2963
KNOP1,2963
ENSG00000286135,2963
CACNA2D2,2963
IGLV3-32,2963
ZNF25,2963
ARL17B,2964
DUSP12,2964
RP9,2964
CELF5,2962
DRAP1,2963
ANO1,2964
HNRNPUL2,2963
SCARB1,2962
OR10G3,2964
SH3PXD2B,2965
ENPP3,2965
CRHR1,2965
FLYWCH2,2963
ITGB1BP2,2963
RPS6KA2,2964
CELF2,2963
ALG9,2964
C1QTNF6,2964
PVALB,2963
GOSR1,2962
GATB,2962
POPDC3,2963
KBTBD12,2965
MT1A,2964
BTG2,2964
CASKIN1,2963
DNAI4,2963
OSTF1,2962
JAK1,2964
SH2B1,2963
LECT2,2965
ZRANB3,2963
ENSG00000268361,2963
HSPA14,2963
TUBB2A,2963
LMOD1,2964
PCGF5,2963
FAM166C,2962
HOXC13,2963
S100PBP,2964
VILL,2964
PES1,2964
AOX1,2964
CBY1,2964
GRIK4,2964
SMARCA5,2965
SMS,2963
ENSG00000250803,2963
ENSG00000131152,2964
PLCB4,2965
NRSN1,2962
SNU13,2964
DHFR2,2963
PPFIA2,2964
ENSG00000248751,2963
ZFP14,2963
ENSG00000271810,2963
SLFN14,2965
CAMSAP3,2963
COL4A6,2963
CLTB,2964
PAFAH2,2964
ZNF665,2965
MYT1,2963
ENSG00000257767,2963
REEP2,2964
MCUB,2964
MOB1B,2962
MYADML2,2963
SCAMP4,2965
NBPF12,2964
SLC5A9,2964
OXCT1,2965
PRSS58,2964
KRTAP12-2,2965
ANO7,2963
PRKG2,2963
P2RX7,2963
ADORA1,2963
BHLHE23,2962
PDZK1IP1,2963
IGF1R,2964
MYO1C,2964
SMUG1,2963
C3orf62,2964
CLEC18C,2964
IGKV2-28,2963
ZNF226,2964
LIPK,2963
ANKRD39,2963
OR5BS1P,2963
GATD1,2963
PNPLA2,2963
UBA52,2964
RNF130,2963
ENSG00000250803,2964
ODF3,2964
BEND7,2962
XYLB,2963
PIWIL2,2966
SPTY2D1OS,2965
FAM71F1,2962
AMZ1,2963
LHFPL6,2963
CLEC9A,2963
CYRIB,2965
CCND3,2965
NEUROD2,2965
POLQ,2964
MRPS14,2964
ENSG00000256500,2963
LRRC30,2964
MERTK,2964
TRAJ48,2962
DNAJB14,2963
UXS1,2964
SYTL3,2964
CCDC88B,2964
OR8B2,2965
CHST8,2964
DDX53,2964
GABARAP,2963
LIMD2,2964
ZBTB16,2962
TRIM32,2963
SLC19A1,2964
TYW1,2962
OSGEP,2963
VPS25,2963
BTBD1,2964
USP17L19,2963
KRTAP4-6,2966
MYH1,2962
IGKV3-20,2964
ENTHD1,2964
KALRN,2963
HAUS6,2963
SPAG4,2965
P2RY8,2964
TCTN3,2962
ENSG00000258529,2963
STIP1,2964
RBM15,2964
DNAH6,2963
CLCN4,2963
PHF20L1,2962
CASKIN2,2962
ENSG00000273047,2963
